,artist_id,ordered,n_ratings_train,median_ratings_train,n_ratings_test,median_ratings_test,ordered_id
6052,3767,6053,61,1.0986122886681098,5,0.6931471805599453,6052
6053,14639,6054,31,1.3862943611198906,3,1.0986122886681098,6053
6054,43365,6055,12,1.0986122886681098,2,1.8444397270569683,6054
6055,23210,6056,67,1.3862943611198906,5,2.3978952727983707,6055
6056,967,6057,83,1.3862943611198906,8,1.0986122886681098,6056
6057,12037,6058,104,1.3862943611198906,9,1.791759469228055,6057
6058,6501,6059,54,1.3862943611198906,5,1.0986122886681098,6058
6059,11541,6060,56,1.3862943611198906,9,1.0986122886681098,6059
6060,19377,6061,14,1.0986122886681098,3,1.3862943611198906,6060
6061,126341,6062,7,0.6931471805599453,2,2.524928003624769,6061
6062,35718,6063,7,1.3862943611198906,1,1.0986122886681098,6062
6063,10840,6064,26,1.7005986908310777,3,1.6094379124341005,6063
6064,7281,6065,23,1.3862943611198906,3,0.6931471805599453,6064
6065,1047,6066,59,1.6094379124341005,2,2.297559925067295,6065
6066,16609,6067,22,2.0794415416798357,4,0.6931471805599453,6066
6067,6891,6068,58,1.0986122886681098,6,1.3540251005511053,6067
6068,12786,6069,28,1.0986122886681098,2,2.975321276293864,6068
6069,14699,6070,13,1.791759469228055,1,2.302585092994046,6069
6070,1493,6071,107,1.3862943611198906,11,0.6931471805599453,6070
6071,562,6072,31,0.6931471805599453,3,0.6931471805599453,6071
6072,30158,6073,18,1.4978661367769956,1,0.6931471805599453,6072
6073,4609,6074,11,0.6931471805599453,3,0.6931471805599453,6073
6074,20028,6075,20,1.2424533248940002,4,0.6931471805599453,6074
6075,1089,6076,20,1.2424533248940002,2,0.6931471805599453,6075
6076,46329,6077,6,1.3540251005511053,2,3.4282309922972933,6076
6077,37807,6078,8,2.4260151319598084,2,4.095731525663464,6077
6078,12863,6079,18,1.3862943611198906,2,1.791759469228055,6078
6079,24617,6080,52,1.0986122886681098,4,2.5184763012068148,6079
6080,17211,6081,15,1.3862943611198906,1,1.3862943611198906,6080
6081,83925,6082,4,1.3862943611198906,1,2.302585092994046,6081
6082,90172,6083,4,3.0318926043438035,1,0.6931471805599453,6082
6083,11438,6084,26,1.0986122886681098,6,1.0397207708399179,6083
6084,31765,6085,9,1.0986122886681098,1,5.2574953720277815,6084
6085,4014,6086,81,1.6094379124341005,11,1.3862943611198906,6085
6086,160,6087,48,1.0986122886681098,9,2.0794415416798357,6086
6087,3873,6088,42,1.9459101490553128,7,1.0986122886681098,6087
6088,17792,6089,38,0.6931471805599453,8,1.2424533248940002,6088
6089,26613,6090,8,1.0397207708399179,3,1.3862943611198906,6089
6090,36120,6091,4,2.4260151319598084,1,0.6931471805599453,6090
6091,8598,6092,18,0.6931471805599453,5,1.6094379124341005,6091
6092,3090,6093,56,2.740319461670995,6,1.7005986908310777,6092
6093,39453,6094,12,1.0986122886681098,2,0.6931471805599453,6093
6094,7575,6095,37,1.0986122886681098,2,3.268345798795653,6094
6095,14929,6096,14,2.7879745515731584,2,3.065613244741571,6095
6096,47982,6097,3,1.0986122886681098,2,1.6094379124341005,6096
6097,26611,6098,8,0.8958797346140275,1,0.6931471805599453,6097
6098,15330,6099,37,1.0986122886681098,7,0.6931471805599453,6098
6099,8835,6100,62,1.3862943611198906,13,1.791759469228055,6099
6100,48212,6101,11,1.0986122886681098,3,0.6931471805599453,6100
6101,6751,6102,7,1.6094379124341005,2,1.8444397270569686,6101
6102,6027,6103,5,1.3862943611198906,1,3.4339872044851463,6102
6103,13276,6104,31,1.9459101490553128,3,1.9459101490553128,6103
6104,10997,6105,20,1.0986122886681098,3,0.6931471805599453,6104
6105,10562,6106,9,1.9459101490553128,5,0.6931471805599453,6105
6106,7735,6107,35,1.0986122886681098,3,1.0986122886681098,6106
6107,48384,6108,6,2.1910133173369406,1,1.6094379124341005,6107
6108,15086,6109,32,1.3862943611198906,3,1.6094379124341005,6108
6109,33457,6110,18,0.6931471805599453,1,1.0986122886681098,6109
6110,19531,6111,2,0.6931471805599453,1,5.332718793265369,6110
6111,74315,6112,5,2.302585092994046,1,0.6931471805599453,6111
6112,20178,6113,22,2.740319461670995,3,2.3978952727983707,6112
6113,34714,6114,18,1.0986122886681098,1,3.49650756146648,6113
6114,89548,6115,5,0.6931471805599453,1,4.564348191467836,6114
6115,15054,6116,23,1.791759469228055,3,0.6931471805599453,6115
6116,3146,6117,64,1.3862943611198906,7,1.3862943611198906,6116
6117,4445,6118,4,0.8958797346140275,2,2.4708212113046524,6117
6118,10350,6119,99,1.791759469228055,8,2.9661225937240054,6118
6119,21505,6120,9,1.6094379124341005,1,0.6931471805599453,6119
6120,9259,6121,48,0.8958797346140275,6,0.8958797346140275,6120
6121,34832,6122,14,1.0986122886681098,2,1.3540251005511053,6121
6122,8042,6123,18,0.8958797346140275,1,5.153291594497778,6122
6123,10285,6124,20,0.6931471805599453,3,2.8903717578961645,6123
6124,11048,6125,9,1.3862943611198906,3,1.3862943611198906,6124
6125,118,6126,44,1.3862943611198906,3,3.8501476017100575,6125
6126,52855,6127,15,2.5649493574615367,3,2.6390573296152584,6126
6127,9119,6128,15,0.6931471805599453,3,1.6094379124341005,6127
6128,36001,6129,8,1.2424533248940002,1,1.791759469228055,6128
6129,161319,6130,2,3.527656421669876,1,1.6094379124341005,6129
6130,38089,6131,34,1.3862943611198906,4,1.151292546497023,6130
6131,64623,6132,5,1.0986122886681098,1,4.787491742782046,6131
6132,6925,6133,26,1.7005986908310777,4,2.138333059508028,6132
6133,3862,6134,33,1.0986122886681098,3,1.0986122886681098,6133
6134,54493,6135,10,0.8958797346140275,1,3.713572066704309,6134
6135,7079,6136,49,1.9459101490553128,6,0.8958797346140275,6135
6136,99,6137,40,1.3862943611198906,4,1.0397207708399179,6136
6137,66075,6138,7,0.6931471805599453,1,3.7841896339182615,6137
6138,12721,6139,8,1.629048269010741,2,0.8958797346140275,6138
6139,11072,6140,77,1.0986122886681098,6,0.6931471805599453,6139
6140,37435,6141,15,1.6094379124341005,2,1.9033312448851598,6140
6141,28966,6142,52,1.0986122886681098,4,1.0986122886681098,6141
6142,16342,6143,18,0.8958797346140275,1,0.6931471805599453,6142
6143,13432,6144,20,1.0986122886681098,1,3.5263605246161616,6143
6144,15121,6145,17,1.0986122886681098,2,0.8958797346140275,6144
6145,6293,6146,61,1.0986122886681098,11,0.6931471805599453,6145
6146,303,6147,64,1.3862943611198906,7,1.3862943611198906,6146
6147,16956,6148,10,1.700598690831078,2,0.6931471805599453,6147
6148,49541,6149,13,0.6931471805599453,2,1.892094816959131,6148
6149,19263,6150,26,1.3862943611198906,3,1.9459101490553128,6149
6150,13540,6151,1,2.5649493574615367,1,4.4188406077965965,6150
6151,19639,6152,9,1.0986122886681098,2,0.8958797346140275,6151
6152,864,6153,104,1.0986122886681098,10,2.668769039850659,6152
6153,13041,6154,43,0.6931471805599453,3,1.3862943611198906,6153
6154,11387,6155,24,1.3862943611198906,2,1.700598690831078,6154
6155,19941,6156,15,1.0986122886681098,2,1.5890269151739729,6155
6156,13089,6157,34,1.3862943611198906,5,1.0986122886681098,6156
6157,14508,6158,32,1.2424533248940002,4,1.2424533248940002,6157
6158,14120,6159,16,1.2424533248940002,3,2.0794415416798357,6158
6159,26084,6160,11,0.6931471805599453,3,2.0794415416798357,6159
6160,271,6161,46,1.0986122886681098,5,1.3862943611198906,6160
6161,16424,6162,8,0.6931471805599453,2,0.6931471805599453,6161
6162,23969,6163,19,1.0986122886681098,3,1.6094379124341005,6162
6163,15319,6164,9,3.1354942159291497,1,0.6931471805599453,6163
6164,13551,6165,1,3.1780538303479458,1,3.8918202981106265,6164
6165,63512,6166,0,0.0,1,4.543294782270004,6165
6166,1081,6167,98,1.3862943611198906,5,1.0986122886681098,6166
6167,17230,6168,63,1.0986122886681098,4,1.2424533248940002,6167
6168,2383,6169,63,1.0986122886681098,6,0.8958797346140275,6168
6169,22101,6170,28,1.0986122886681098,4,1.151292546497023,6169
6170,5465,6171,35,1.3862943611198906,3,0.6931471805599453,6170
6171,8318,6172,58,1.0986122886681098,4,0.6931471805599453,6171
6172,15607,6173,6,0.6931471805599453,4,1.4451858789480827,6172
6173,69450,6174,5,1.0986122886681098,1,3.0445224377234235,6173
6174,9812,6175,48,1.3862943611198906,3,1.3862943611198906,6174
6175,23250,6176,40,1.3862943611198906,4,1.3862943611198906,6175
6176,3132,6177,93,1.3862943611198906,11,1.9459101490553128,6176
6177,37748,6178,3,2.8332133440562166,3,0.6931471805599453,6177
6178,8834,6179,24,1.0986122886681098,1,0.6931471805599453,6178
6179,12431,6180,23,1.0986122886681098,1,0.6931471805599453,6179
6180,3179,6181,120,1.791759469228055,12,1.6661022550876017,6180
6181,28413,6182,23,1.0986122886681098,5,0.6931471805599453,6181
6182,13160,6183,46,0.6931471805599453,8,2.0948273710132126,6182
6183,1587,6184,56,1.0986122886681098,8,0.8958797346140275,6183
6184,73843,6185,4,1.9356005054539454,1,3.2958368660043287,6184
6185,35078,6186,3,1.3862943611198906,3,2.19722457733622,6185
6186,46208,6187,6,2.57083177825133,1,2.6390573296152584,6186
6187,29442,6188,5,2.302585092994046,1,1.6094379124341005,6187
6188,1759,6189,70,1.3862943611198906,6,2.0948273710132126,6188
6189,1818,6190,40,0.8958797346140275,7,0.6931471805599453,6189
6190,30352,6191,3,2.6390573296152584,3,2.0794415416798357,6190
6191,39179,6192,4,0.6931471805599453,1,3.7612001156935615,6191
6192,58248,6193,6,0.8958797346140275,2,2.555993894178271,6192
6193,38293,6194,40,1.0986122886681098,5,0.6931471805599453,6193
6194,89734,6195,6,1.3540251005511053,2,1.791759469228055,6194
6195,19188,6196,12,1.0986122886681098,1,0.6931471805599453,6195
6196,4412,6197,75,1.3862943611198906,9,0.6931471805599453,6196
6197,11949,6198,74,1.0986122886681098,5,1.791759469228055,6197
6198,10063,6199,41,1.0986122886681098,7,1.0986122886681098,6198
6199,2216,6200,84,1.3862943611198906,8,1.0986122886681098,6199
6200,6861,6201,109,1.3862943611198906,12,1.0397207708399179,6200
6201,16243,6202,107,2.0794415416798357,11,1.791759469228055,6201
6202,29126,6203,3,2.7080502011022096,2,2.1719027109268416,6202
6203,16791,6204,30,0.8958797346140275,5,1.6094379124341005,6203
6204,7736,6205,13,2.19722457733622,2,1.7005986908310777,6204
6205,19303,6206,31,1.791759469228055,3,0.6931471805599453,6205
6206,38325,6207,22,0.8958797346140275,2,3.277678445905332,6206
6207,10414,6208,10,1.7005986908310777,1,0.6931471805599453,6207
6208,5940,6209,35,1.0986122886681098,3,1.0986122886681098,6208
6209,77458,6210,3,2.9957322735539917,1,3.4657359027997265,6209
6210,9312,6211,39,1.0986122886681098,3,0.6931471805599453,6210
6211,13666,6212,11,1.3862943611198906,2,4.621500577107866,6211
6212,4619,6213,63,1.0986122886681098,4,1.319528664807629,6212
6213,7941,6214,12,1.3862943611198906,5,1.3862943611198906,6213
6214,24319,6215,40,1.6094379124341005,5,2.0794415416798357,6214
6215,14775,6216,8,2.2924837393352857,3,1.0986122886681098,6215
6216,2956,6217,64,1.0986122886681098,10,1.7005986908310777,6216
6217,58660,6218,4,0.6931471805599453,1,0.6931471805599453,6217
6218,47124,6219,13,0.6931471805599453,1,0.6931471805599453,6218
6219,128458,6220,1,0.6931471805599453,1,5.968707559985366,6219
6220,45467,6221,1,2.4849066497880004,1,3.828641396489095,6220
6221,14984,6222,89,1.6094379124341005,9,1.3862943611198906,6221
6222,33827,6223,30,2.0126758453675744,5,1.0986122886681098,6222
6223,28916,6224,11,1.0986122886681098,2,1.319528664807629,6223
6224,41261,6225,11,1.3862943611198906,1,2.4849066497880004,6224
6225,80068,6226,10,2.0471722811110507,1,0.6931471805599453,6225
6226,4075,6227,29,1.6094379124341005,6,1.647918433002165,6226
6227,25311,6228,19,1.6094379124341005,4,2.3937458713910233,6227
6228,25053,6229,1,0.6931471805599453,1,4.3694478524670215,6228
6229,991,6230,16,3.295150524098343,3,2.5649493574615367,6229
6230,11707,6231,51,1.0986122886681098,5,1.791759469228055,6230
6231,15177,6232,14,0.8958797346140275,2,1.4451858789480827,6231
6232,9723,6233,17,1.3862943611198906,3,0.6931471805599453,6232
6233,39052,6234,7,1.3862943611198906,2,2.90557049648835,6233
6234,137528,6235,0,0.0,1,4.605170185988092,6234
6235,7134,6236,39,1.0986122886681098,5,1.6094379124341005,6235
6236,18993,6237,6,1.4978661367769956,1,2.9444389791664403,6236
6237,87767,6238,2,2.8518912373281005,2,0.6931471805599453,6237
6238,20584,6239,14,1.4978661367769956,4,1.9756218592907135,6238
6239,12323,6240,15,0.6931471805599453,2,1.151292546497023,6239
6240,12219,6241,38,1.4978661367769956,3,1.6094379124341005,6240
6241,5287,6242,10,0.8958797346140275,2,2.56198198970163,6241
6242,28884,6243,26,1.0986122886681098,5,2.4849066497880004,6242
6243,112830,6244,3,1.6094379124341005,2,1.0397207708399179,6243
6244,16283,6245,21,2.302585092994046,2,1.9033312448851598,6244
6245,2729,6246,34,1.0986122886681098,2,1.9560115027140732,6245
6246,46190,6247,5,1.3862943611198906,1,0.6931471805599453,6246
6247,24102,6248,45,1.3862943611198906,5,2.772588722239781,6247
6248,48783,6249,9,1.6094379124341005,1,1.6094379124341005,6248
6249,60687,6250,15,1.0986122886681098,1,0.6931471805599453,6249
6250,1128,6251,45,1.3862943611198906,5,1.0986122886681098,6250
6251,849,6252,87,1.0986122886681098,9,1.0986122886681098,6251
6252,40591,6253,23,1.3862943611198906,1,1.6094379124341005,6252
6253,25887,6254,13,1.3862943611198906,3,3.0445224377234235,6253
6254,12692,6255,48,1.0986122886681098,4,0.8958797346140275,6254
6255,3839,6256,57,1.0986122886681098,5,1.3862943611198906,6255
6256,745,6257,35,1.0986122886681098,6,1.2424533248940002,6256
6257,1391,6258,85,1.0986122886681098,5,1.6094379124341005,6257
6258,16688,6259,12,1.4978661367769956,2,1.2424533248940002,6258
6259,6963,6260,19,1.3862943611198906,5,1.3862943611198906,6259
6260,4000,6261,65,1.6094379124341005,10,1.2424533248940002,6260
6261,8871,6262,4,3.06778244554087,2,1.0397207708399179,6261
6262,10640,6263,74,1.3862943611198906,5,2.8332133440562166,6262
6263,14056,6264,30,1.3862943611198906,4,0.6931471805599453,6263
6264,19701,6265,17,1.0986122886681098,3,1.791759469228055,6264
6265,11142,6266,84,1.3862943611198906,6,1.4451858789480823,6265
6266,54386,6267,11,1.0986122886681098,3,0.6931471805599453,6266
6267,131094,6268,1,4.30406509320417,1,3.7376696182833684,6267
6268,6970,6269,43,1.0986122886681098,5,3.49650756146648,6268
6269,14532,6270,23,1.3862943611198906,3,1.791759469228055,6269
6270,24378,6271,59,2.19722457733622,9,2.772588722239781,6270
6271,2080,6272,31,0.6931471805599453,7,0.6931471805599453,6271
6272,10308,6273,14,1.9356005054539454,2,0.6931471805599453,6272
6273,22541,6274,17,0.6931471805599453,3,0.6931471805599453,6273
6274,43448,6275,30,1.0986122886681098,2,1.0986122886681098,6274
6275,10979,6276,28,1.3862943611198906,2,0.6931471805599453,6275
6276,46373,6277,8,1.791759469228055,1,0.6931471805599453,6276
6277,3880,6278,6,1.7005986908310777,1,1.0986122886681098,6277
6278,23756,6279,11,1.791759469228055,1,1.0986122886681098,6278
6279,13360,6280,16,1.3862943611198906,1,1.9459101490553128,6279
6280,11708,6281,50,1.3862943611198906,5,1.3862943611198906,6280
6281,85110,6282,8,2.1910133173369406,2,2.9261012398872372,6281
6282,30828,6283,16,1.4978661367769956,2,1.763180262308081,6282
6283,16890,6284,41,1.3862943611198906,7,2.0794415416798357,6283
6284,34466,6285,24,1.0986122886681098,4,2.1097538525880535,6284
6285,151877,6286,0,0.0,2,2.678293137336006,6285
6286,94770,6287,0,0.0,1,4.59511985013459,6286
6287,24820,6288,13,2.6390573296152584,1,2.19722457733622,6287
6288,1480,6289,157,1.791759469228055,14,2.0794415416798357,6288
6289,17577,6290,38,1.0986122886681098,6,1.0986122886681098,6289
6290,20095,6291,8,2.3680992241972474,1,1.0986122886681098,6290
6291,46178,6292,15,1.6094379124341005,2,2.5249280036247685,6291
6292,9088,6293,2,2.4414009612931853,1,5.198497031265826,6292
6293,22488,6294,27,1.0986122886681098,4,0.8958797346140275,6293
6294,45486,6295,3,1.9459101490553128,2,0.6931471805599453,6294
6295,4327,6296,21,1.0986122886681098,3,1.0986122886681098,6295
6296,9674,6297,152,1.3862943611198906,13,1.0986122886681098,6296
6297,61139,6298,5,1.0986122886681098,1,3.2958368660043287,6297
6298,12855,6299,34,0.8958797346140275,3,1.6094379124341005,6298
6299,7024,6300,23,1.0986122886681098,4,3.001943533553269,6299
6300,3478,6301,55,1.0986122886681098,3,0.6931471805599453,6300
6301,34537,6302,12,1.7005986908310777,1,2.4849066497880004,6301
6302,953,6303,112,1.3862943611198906,13,1.9459101490553128,6302
6303,39255,6304,16,0.8958797346140275,3,2.0794415416798357,6303
6304,2013,6305,21,1.0986122886681098,3,1.0986122886681098,6304
6305,2456,6306,79,1.3862943611198906,11,1.791759469228055,6305
6306,107895,6307,2,1.666102255087602,1,4.174387269895637,6306
6307,4055,6308,3,1.3862943611198906,1,1.0986122886681098,6307
6308,8548,6309,21,1.3862943611198906,1,1.0986122886681098,6308
6309,59882,6310,15,0.6931471805599453,4,1.0986122886681098,6309
6310,8711,6311,70,1.791759469228055,10,2.138333059508028,6310
6311,3601,6312,103,1.0986122886681098,18,1.0986122886681098,6311
6312,25947,6313,12,1.0986122886681098,1,4.1588830833596715,6312
6313,51288,6314,6,1.3862943611198906,1,2.8903717578961645,6313
6314,43529,6315,2,0.6931471805599453,1,3.951243718581428,6314
6315,4231,6316,24,1.0986122886681098,5,1.6094379124341005,6315
6316,23187,6317,23,1.3862943611198906,4,1.4978661367769956,6316
6317,11877,6318,84,1.3862943611198906,7,0.6931471805599453,6317
6318,43300,6319,7,1.0986122886681098,3,0.6931471805599453,6318
6319,24054,6320,4,3.230734088176859,1,0.6931471805599453,6319
6320,39309,6321,12,0.6931471805599453,2,0.8958797346140275,6320
6321,12868,6322,30,1.0986122886681098,4,1.0986122886681098,6321
6322,5296,6323,26,1.0986122886681098,4,0.6931471805599453,6322
6323,27580,6324,8,2.567899218525131,3,2.772588722239781,6323
6324,51784,6325,22,1.4978661367769956,2,0.8958797346140275,6324
6325,6701,6326,36,1.0986122886681098,3,0.6931471805599453,6325
6326,611,6327,26,1.5890269151739727,4,0.8958797346140275,6326
6327,15454,6328,5,1.0986122886681098,2,2.4849066497880004,6327
6328,11706,6329,69,1.3862943611198906,6,1.0986122886681098,6328
6329,28072,6330,5,0.6931471805599453,1,2.0794415416798357,6329
6330,14025,6331,55,1.6094379124341005,3,1.791759469228055,6330
6331,11659,6332,29,1.0986122886681098,3,1.0986122886681098,6331
6332,1813,6333,76,1.4978661367769956,12,1.0986122886681098,6332
6333,10304,6334,14,1.0986122886681098,4,1.2424533248940002,6333
6334,5118,6335,8,1.0986122886681098,2,1.4451858789480827,6334
6335,12890,6336,57,1.0986122886681098,5,0.6931471805599453,6335
6336,28908,6337,26,1.0986122886681098,2,1.2424533248940002,6336
6337,2402,6338,24,0.6931471805599453,2,1.151292546497023,6337
6338,16228,6339,6,2.0471722811110507,1,0.6931471805599453,6338
6339,5994,6340,11,1.0986122886681098,2,0.6931471805599453,6339
6340,22011,6341,17,1.3862943611198906,1,0.6931471805599453,6340
6341,42615,6342,11,1.791759469228055,1,3.258096538021482,6341
6342,17988,6343,19,1.0986122886681098,6,1.5222612188617113,6342
6343,35688,6344,11,0.6931471805599453,1,3.912023005428147,6343
6344,19829,6345,22,0.6931471805599453,3,2.6390573296152584,6344
6345,3251,6346,90,1.3862943611198906,12,1.0986122886681098,6345
6346,31659,6347,12,1.4978661367769956,2,0.8958797346140275,6346
6347,30946,6348,11,2.302585092994046,2,0.6931471805599453,6347
6348,12013,6349,31,1.0986122886681098,3,1.0986122886681098,6348
6349,43176,6350,15,1.791759469228055,2,0.8958797346140275,6349
6350,40112,6351,26,1.2424533248940002,3,2.3978952727983707,6350
6351,17690,6352,14,1.0986122886681098,2,0.8958797346140275,6351
6352,17411,6353,27,1.0986122886681098,3,2.772588722239781,6352
6353,12201,6354,23,0.6931471805599453,2,2.021525633917275,6353
6354,25882,6355,9,0.6931471805599453,3,2.3978952727983707,6354
6355,31533,6356,11,1.3862943611198906,3,0.6931471805599453,6355
6356,9179,6357,4,0.6931471805599453,1,0.6931471805599453,6356
6357,73007,6358,1,0.6931471805599453,1,4.700480365792417,6357
6358,12084,6359,19,1.0986122886681098,5,0.6931471805599453,6358
6359,44336,6360,9,1.0986122886681098,1,2.3978952727983707,6359
6360,21701,6361,37,1.0986122886681098,6,0.8958797346140275,6360
6361,48403,6362,6,1.3862943611198906,1,0.6931471805599453,6361
6362,21697,6363,4,2.5619819897016294,1,2.0794415416798357,6362
6363,73255,6364,2,0.8958797346140275,1,4.875197323201151,6363
6364,62575,6365,8,1.2424533248940002,2,1.0986122886681098,6364
6365,8137,6366,22,1.2424533248940002,4,1.791759469228055,6365
6366,17828,6367,51,1.0986122886681098,11,2.0794415416798357,6366
6367,3565,6368,27,1.3862943611198906,1,0.6931471805599453,6367
6368,70093,6369,8,1.7005986908310777,1,2.4849066497880004,6368
6369,10064,6370,49,1.3862943611198906,5,0.6931471805599453,6369
6370,12982,6371,37,1.0986122886681098,3,0.6931471805599453,6370
6371,24515,6372,6,0.8958797346140275,1,0.6931471805599453,6371
6372,45779,6373,3,3.58351893845611,1,6.525029657843463,6372
6373,9231,6374,63,1.3862943611198906,9,1.0986122886681098,6373
6374,10345,6375,91,1.6094379124341005,11,1.0986122886681098,6374
6375,16918,6376,14,1.0986122886681098,4,0.6931471805599453,6375
6376,20242,6377,4,1.2424533248940002,2,2.2499048351651325,6376
6377,25161,6378,4,3.58351893845611,1,0.6931471805599453,6377
6378,11412,6379,22,1.3862943611198906,5,1.0986122886681098,6378
6379,22303,6380,15,1.0986122886681098,2,2.2821740957339185,6379
6380,25957,6381,50,1.2424533248940002,8,1.5222612188617113,6380
6381,14112,6382,19,1.0986122886681098,2,0.8958797346140275,6381
6382,16026,6383,84,1.6094379124341005,7,2.3978952727983707,6382
6383,19396,6384,37,1.0986122886681098,4,2.4060921776862094,6383
6384,82402,6385,4,2.57083177825133,1,0.6931471805599453,6384
6385,22386,6386,17,1.0986122886681098,1,1.3862943611198906,6385
6386,19679,6387,17,0.6931471805599453,2,1.3540251005511053,6386
6387,27738,6388,21,1.3862943611198906,3,1.9459101490553128,6387
6388,13135,6389,88,1.6094379124341005,16,1.7776740307447065,6388
6389,462,6390,20,1.0986122886681098,1,0.6931471805599453,6389
6390,26461,6391,36,1.0986122886681098,5,1.0986122886681098,6390
6391,20111,6392,6,1.8444397270569681,3,1.0986122886681098,6391
6392,19512,6393,20,1.0986122886681098,3,1.0986122886681098,6392
6393,16892,6394,42,1.0986122886681098,1,0.6931471805599453,6393
6394,8131,6395,53,2.19722457733622,7,2.8332133440562166,6394
6395,15157,6396,8,2.5249280036247685,1,0.6931471805599453,6395
6396,6179,6397,37,0.6931471805599453,6,1.3540251005511053,6396
6397,29214,6398,11,1.791759469228055,3,1.3862943611198906,6397
6398,33923,6399,3,3.49650756146648,1,1.6094379124341005,6398
6399,203,6400,77,1.3862943611198906,6,2.6590599969221085,6399
6400,30164,6401,15,1.791759469228055,5,1.6094379124341005,6400
6401,2033,6402,24,1.3862943611198906,5,1.0986122886681098,6401
6402,12604,6403,40,1.4978661367769956,3,1.0986122886681098,6402
6403,10084,6404,46,1.3862943611198906,2,1.5222612188617113,6403
6404,2761,6405,52,1.791759469228055,9,2.0794415416798357,6404
6405,46283,6406,4,1.9459101490553128,1,2.5649493574615367,6405
6406,19938,6407,11,1.6094379124341005,6,0.6931471805599453,6406
6407,7138,6408,11,1.0986122886681098,2,0.6931471805599453,6407
6408,12262,6409,11,1.9459101490553128,4,1.151292546497023,6408
6409,53566,6410,8,1.2424533248940002,2,2.34106561356211,6409
6410,4501,6411,85,1.0986122886681098,7,2.772588722239781,6410
6411,18232,6412,53,1.6094379124341005,6,0.6931471805599453,6411
6412,66171,6413,9,0.6931471805599453,2,2.7526657679661812,6412
6413,12006,6414,35,1.3862943611198906,4,1.2424533248940002,6413
6414,56748,6415,2,3.830528191180915,1,1.0986122886681098,6414
6415,10607,6416,29,1.0986122886681098,1,0.6931471805599453,6415
6416,6,6417,71,1.0986122886681098,8,1.0986122886681098,6416
6417,4443,6418,34,0.8958797346140275,3,1.6094379124341005,6417
6418,4813,6419,11,1.0986122886681098,2,1.545521226679158,6418
6419,7077,6420,59,1.791759469228055,6,1.647918433002165,6419
6420,2730,6421,164,1.4978661367769956,22,1.3540251005511053,6420
6421,41719,6422,17,1.3862943611198906,4,3.2790989014061345,6421
6422,6272,6423,7,1.0986122886681098,2,1.8444397270569683,6422
6423,15034,6424,26,1.7776740307447065,3,0.6931471805599453,6423
6424,15148,6425,30,1.0986122886681098,3,2.3978952727983707,6424
6425,16895,6426,10,1.868834809141684,2,1.7776740307447065,6425
6426,9009,6427,12,1.0986122886681098,1,0.6931471805599453,6426
6427,20030,6428,9,1.6094379124341005,1,0.6931471805599453,6427
6428,10477,6429,67,1.791759469228055,11,2.3978952727983707,6428
6429,31235,6430,1,0.6931471805599453,1,5.247024072160486,6429
6430,9381,6431,84,1.3862943611198906,14,1.3540251005511053,6430
6431,51154,6432,18,1.0986122886681098,1,2.302585092994046,6431
6432,15051,6433,10,1.2424533248940002,3,0.6931471805599453,6432
6433,39896,6434,5,1.9459101490553128,2,1.9356005054539456,6433
6434,44689,6435,19,1.0986122886681098,2,1.0397207708399179,6434
6435,71133,6436,7,1.6094379124341005,1,0.6931471805599453,6435
6436,7979,6437,18,0.8958797346140275,1,4.727387818712341,6436
6437,10142,6438,26,1.3862943611198906,2,1.2424533248940002,6437
6438,11529,6439,53,1.0986122886681098,4,1.3862943611198906,6438
6439,75336,6440,4,2.9261012398872372,2,2.7546941683139883,6439
6440,27589,6441,27,1.0986122886681098,3,0.6931471805599453,6440
6441,36964,6442,2,3.1181847951018518,2,1.5890269151739729,6441
6442,43531,6443,16,0.8958797346140275,2,1.4978661367769956,6442
6443,58367,6444,6,1.3862943611198906,1,1.0986122886681098,6443
6444,13079,6445,22,1.7005986908310777,4,0.6931471805599453,6444
6445,155069,6446,0,0.0,1,4.836281906951479,6445
6446,19242,6447,62,1.0986122886681098,8,1.2424533248940002,6446
6447,7582,6448,2,1.9560115027140732,1,4.07753744390572,6447
6448,3071,6449,61,1.0986122886681098,7,0.6931471805599453,6448
6449,19858,6450,43,1.0986122886681098,9,1.3862943611198906,6449
6450,943,6451,60,1.0986122886681098,2,1.319528664807629,6450
6451,1968,6452,113,1.791759469228055,7,1.0986122886681098,6451
6452,3469,6453,101,1.791759469228055,6,1.0397207708399179,6452
6453,4057,6454,77,1.3862943611198906,8,3.7831555073862315,6453
6454,5263,6455,21,0.6931471805599453,2,2.2499048351651325,6454
6455,34555,6456,22,1.0986122886681098,1,0.6931471805599453,6455
6456,6832,6457,143,1.6094379124341005,11,1.0986122886681098,6456
6457,69315,6458,9,1.3862943611198906,2,0.8958797346140275,6457
6458,12862,6459,83,1.0986122886681098,9,1.3862943611198906,6458
6459,1916,6460,38,1.6094379124341005,4,1.9033312448851598,6459
6460,9741,6461,17,1.9459101490553128,2,1.151292546497023,6460
6461,111714,6462,1,0.6931471805599453,1,4.4188406077965965,6461
6462,4192,6463,47,1.0986122886681098,7,0.6931471805599453,6462
6463,83690,6464,2,2.92177220851568,1,3.6109179126442235,6463
6464,3173,6465,40,1.7005986908310777,5,1.3862943611198906,6464
6465,35465,6466,17,1.6094379124341005,1,5.433722003554242,6465
6466,8250,6467,14,1.6094379124341005,3,1.3862943611198906,6466
